Domain Name,Domain Type,Agency,Organization Name,City,State,Security Contact Email,modification,Suborganization Name,commit_datetime,commit_date
nafri.gov,Federal - Executive,U.S. Department of Agriculture,National Advanced Fire and Resource Institute,Tucson,AZ,cyber.incident@usda.gov,changed_old,,2026-01-10 06:12:23+00:00,1768025543
nafri.gov,Federal - Executive,,U.S. Department of Agriculture,Washington,DC,cyber.incident@usda.gov,changed_new,Forest Service,2026-01-10 06:12:23+00:00,1768025543
nutrition.gov,Federal - Executive,U.S. Department of Agriculture,Office of Communications,Washington,DC,cyber.incidents@usda.gov,changed_old,,2026-01-10 06:12:23+00:00,1768025543
nutrition.gov,Federal - Executive,,U.S. Department of Agriculture,Washington,DC,cyber.incidents@usda.gov,changed_new,Office of Communications,2026-01-10 06:12:23+00:00,1768025543
nwcg.gov,Federal - Executive,U.S. Department of Agriculture,National Wildfire Coordinating Group,Boise,ID,cyber.incidents@usda.gov,changed_old,,2026-01-10 06:12:23+00:00,1768025543
nwcg.gov,Federal - Executive,,U.S. Department of Agriculture,Washington,DC,cyber.incidents@usda.gov,changed_new,,2026-01-10 06:12:23+00:00,1768025543
rec.gov,Federal - Executive,U.S. Department of Agriculture,Recreation One Stop,Washington,DC,security@recreation.gov,changed_old,,2026-01-10 06:12:23+00:00,1768025543
rec.gov,Federal - Executive,,U.S. Department of Agriculture,Washington,DC,security@recreation.gov,changed_new,Forest Service,2026-01-10 06:12:23+00:00,1768025543
recreation.gov,Federal - Executive,U.S. Department of Agriculture,Recreation One Stop,Washington,DC,security@recreation.gov,changed_old,,2026-01-10 06:12:23+00:00,1768025543
recreation.gov,Federal - Executive,,U.S. Department of Agriculture,Washington,DC,security@recreation.gov,changed_new,Forest Service,2026-01-10 06:12:23+00:00,1768025543
rural.gov,Federal - Executive,U.S. Department of Agriculture,Rural Development,Washington,DC,cyber.incidents@usda.gov,changed_old,,2026-01-10 06:12:23+00:00,1768025543
rural.gov,Federal - Executive,,U.S. Department of Agriculture,Washington,DC,cyber.incidents@usda.gov,changed_new,Rural Development,2026-01-10 06:12:23+00:00,1768025543
screwworm.gov,Federal - Executive,U.S. Department of Agriculture,USDA Office of Communications,Washington,DC,(blank),changed_old,,2026-01-10 06:12:23+00:00,1768025543
screwworm.gov,Federal - Executive,,U.S. Department of Agriculture,Washington,DC,(blank),changed_new,Office of Communications,2026-01-10 06:12:23+00:00,1768025543
symbols.gov,Federal - Executive,U.S. Department of Agriculture,US Forest Service,Washington,DC,cyber.incident@usda.gov,changed_old,,2026-01-10 06:12:23+00:00,1768025543
symbols.gov,Federal - Executive,,U.S. Department of Agriculture,Washington,DC,cyber.incident@usda.gov,changed_new,Forest Service,2026-01-10 06:12:23+00:00,1768025543
usda.gov,Federal - Executive,U.S. Department of Agriculture,U.S. Department of Agriculture,Ft. Collins,CO,cyber.incidents@usda.gov,changed_old,,2026-01-10 06:12:23+00:00,1768025543
usda.gov,Federal - Executive,,U.S. Department of Agriculture,Washington,DC,cyber.incidents@usda.gov,changed_new,,2026-01-10 06:12:23+00:00,1768025543
usdapii.gov,Federal - Executive,U.S. Department of Agriculture,Office of the Chief Information Officer,Washington,DC,cyber.incidents@usda.gov,changed_old,,2026-01-10 06:12:23+00:00,1768025543
usdapii.gov,Federal - Executive,,U.S. Department of Agriculture,Washington,DC,cyber.incidents@usda.gov,changed_new,,2026-01-10 06:12:23+00:00,1768025543
wildfire.gov,Federal - Executive,U.S. Department of Agriculture,National Wildfire Coordinating Group,Boise,ID,cyber.incident@usda.gov,changed_old,,2026-01-10 06:12:23+00:00,1768025543
wildfire.gov,Federal - Executive,,U.S. Department of Agriculture,Washington,DC,cyber.incident@usda.gov,changed_new,,2026-01-10 06:12:23+00:00,1768025543
ich.gov,Federal - Executive,U.S. Interagency Council on Homelessness,United States Interagency Council on Homelessness,Washington,DC,(blank),changed_old,,2026-01-10 06:12:23+00:00,1768025543
ich.gov,Federal - Executive,,U.S. Interagency Council on Homelessness,Washington,DC,(blank),changed_new,United States Interagency Council on Homelessness,2026-01-10 06:12:23+00:00,1768025543
usich.gov,Federal - Executive,U.S. Interagency Council on Homelessness,United States Interagency Council on Homelessness,Washington,DC,(blank),changed_old,,2026-01-10 06:12:23+00:00,1768025543
usich.gov,Federal - Executive,,U.S. Interagency Council on Homelessness,Washington,DC,(blank),changed_new,United States Interagency Council on Homelessness,2026-01-10 06:12:23+00:00,1768025543
nwtrb.gov,Federal - Executive,U.S. Nuclear Waste Technical Review Board,Nuclear Waste Technical Review Board,Arlington,VA,security@nwtrb.gov,changed_old,,2026-01-10 06:12:23+00:00,1768025543
nwtrb.gov,Federal - Executive,,U.S. Nuclear Waste Technical Review Board,Arlington,VA,security@nwtrb.gov,changed_new,Nuclear Waste Technical Review Board,2026-01-10 06:12:23+00:00,1768025543
osc.gov,Federal - Executive,U.S. Office of Special Counsel,U.S. Office of Special Counsel,Washington,DC,vhall@osc.gov,changed_old,,2026-01-10 06:12:23+00:00,1768025543
osc.gov,Federal - Executive,,U.S. Office of Special Counsel,Washington,DC,vhall@osc.gov,changed_new,U.S. Office of Special Counsel,2026-01-10 06:12:23+00:00,1768025543
oscnet.gov,Federal - Executive,U.S. Office of Special Counsel,U.S. Office of Special Counsel,Washington,DC,vhall@osc.gov,changed_old,,2026-01-10 06:12:23+00:00,1768025543
oscnet.gov,Federal - Executive,,U.S. Office of Special Counsel,Washington,DC,vhall@osc.gov,changed_new,U.S. Office of Special Counsel,2026-01-10 06:12:23+00:00,1768025543
ustda.gov,Federal - Executive,U.S. Trade and Development Agency,US Trade and Development Agency,Arlington,VA,avicchiollo@ustda.gov,changed_old,,2026-01-10 06:12:23+00:00,1768025543
ustda.gov,Federal - Executive,,U.S. Trade and Development Agency,Arlington,VA,avicchiollo@ustda.gov,changed_new,US Trade and Development Agency,2026-01-10 06:12:23+00:00,1768025543
abilityone.gov,Federal - Executive,United States AbilityOne Commission,Committee for Purchase From People Who Are Blind or Severely Disabled,Washington,DC,eyang@abilityone.gov,changed_old,,2026-01-10 06:12:23+00:00,1768025543
abilityone.gov,Federal - Executive,,United States AbilityOne Commission,Washington,DC,eyang@abilityone.gov,changed_new,Committee for Purchase From People Who Are Blind or Severely Disabled,2026-01-10 06:12:23+00:00,1768025543
jwod.gov,Federal - Executive,United States AbilityOne Commission,Committee for Purchase From People Who Are Blind or Severely Disabled,Washington,DC,eyang@abilityone.gov,changed_old,,2026-01-10 06:12:23+00:00,1768025543
jwod.gov,Federal - Executive,,United States AbilityOne Commission,Washington,DC,eyang@abilityone.gov,changed_new,Committee for Purchase From People Who Are Blind or Severely Disabled,2026-01-10 06:12:23+00:00,1768025543
access-board.gov,Federal - Executive,United States Access Board,U.S Access Board,Washington,DC,cybersecurity@access-board.gov,changed_old,,2026-01-10 06:12:23+00:00,1768025543
access-board.gov,Federal - Executive,,United States Access Board,Washington,DC,cybersecurity@access-board.gov,changed_new,U.S Access Board,2026-01-10 06:12:23+00:00,1768025543
adf.gov,Federal - Executive,United States African Development Foundation,African Development Foundation,Washington,DC,schi@usadf.gov,changed_old,,2026-01-10 06:12:23+00:00,1768025543
adf.gov,Federal - Executive,,United States African Development Foundation,Washington,DC,schi@usadf.gov,changed_new,African Development Foundation,2026-01-10 06:12:23+00:00,1768025543
usadf.gov,Federal - Executive,United States African Development Foundation,African Development Foundation,Washington,DC,akash@ndstudio.gov,changed_old,,2026-01-10 06:12:23+00:00,1768025543
usadf.gov,Federal - Executive,,United States African Development Foundation,Washington,DC,akash@ndstudio.gov,changed_new,African Development Foundation,2026-01-10 06:12:23+00:00,1768025543
bbg.gov,Federal - Executive,United States Agency for Global Media,IBB/VOA/BBG,,,it-security@usagm.gov,changed_old,,2026-01-10 06:12:23+00:00,1768025543
bbg.gov,Federal - Executive,,United States Agency for Global Media,,,it-security@usagm.gov,changed_new,IBB/VOA/BBG,2026-01-10 06:12:23+00:00,1768025543
ibab.gov,Federal - Executive,United States Agency for Global Media,International Broadcasting Advisory Board,Washington,DC,(blank),changed_old,,2026-01-10 06:12:23+00:00,1768025543
ibab.gov,Federal - Executive,,United States Agency for Global Media,Washington,DC,(blank),changed_new,International Broadcasting Advisory Board,2026-01-10 06:12:23+00:00,1768025543
ibb.gov,Federal - Executive,United States Agency for Global Media,Broadcasting Board of Governors,,,it-security@usagm.gov,changed_old,,2026-01-10 06:12:23+00:00,1768025543
ibb.gov,Federal - Executive,,United States Agency for Global Media,,,it-security@usagm.gov,changed_new,Broadcasting Board of Governors,2026-01-10 06:12:23+00:00,1768025543
ocb.gov,Federal - Executive,United States Agency for Global Media,Office of Cuba Broadcasting,Doral,FL,it-security@usagm.gov,changed_old,,2026-01-10 06:12:23+00:00,1768025543
ocb.gov,Federal - Executive,,United States Agency for Global Media,Doral,FL,it-security@usagm.gov,changed_new,Office of Cuba Broadcasting,2026-01-10 06:12:23+00:00,1768025543
usagm.gov,Federal - Executive,United States Agency for Global Media,Broadcasting Board of Governors,,,it-security@usagm.gov,changed_old,,2026-01-10 06:12:23+00:00,1768025543
usagm.gov,Federal - Executive,,United States Agency for Global Media,,,it-security@usagm.gov,changed_new,Broadcasting Board of Governors,2026-01-10 06:12:23+00:00,1768025543
voa.gov,Federal - Executive,United States Agency for Global Media,VOA,,,it-security@usagm.gov,changed_old,,2026-01-10 06:12:23+00:00,1768025543
voa.gov,Federal - Executive,,United States Agency for Global Media,,,it-security@usagm.gov,changed_new,VOA,2026-01-10 06:12:23+00:00,1768025543
globalchange.gov,Federal - Executive,United States Global Change Research Program,U.S. Global Change Research Program,Washington,DC,(blank),changed_old,,2026-01-10 06:12:23+00:00,1768025543
globalchange.gov,Federal - Executive,,United States Global Change Research Program,Washington,DC,(blank),changed_new,U.S. Global Change Research Program,2026-01-10 06:12:23+00:00,1768025543
ipcc-wg3.gov,Federal - Executive,United States Global Change Research Program,U.S. Global Change Research Program,Washington,DC,admin@usgcrp.gov,changed_old,,2026-01-10 06:12:23+00:00,1768025543
ipcc-wg3.gov,Federal - Executive,,United States Global Change Research Program,Washington,DC,admin@usgcrp.gov,changed_new,U.S. Global Change Research Program,2026-01-10 06:12:23+00:00,1768025543
usgcrp.gov,Federal - Executive,United States Global Change Research Program,U.S. Global Change Research Program,Washington,DC,(blank),changed_old,,2026-01-10 06:12:23+00:00,1768025543
usgcrp.gov,Federal - Executive,,United States Global Change Research Program,Washington,DC,(blank),changed_new,U.S. Global Change Research Program,2026-01-10 06:12:23+00:00,1768025543
ushmm.gov,Federal - Executive,United States Holocaust Memorial Museum,United States Holocaust Memorial Museum,Washington,DC,mtrofi@ushmm.org,changed_old,,2026-01-10 06:12:23+00:00,1768025543
ushmm.gov,Federal - Executive,,United States Holocaust Memorial Museum,Washington,DC,mtrofi@ushmm.org,changed_new,United States Holocaust Memorial Museum,2026-01-10 06:12:23+00:00,1768025543
usip.gov,Federal - Executive,United States Institute of Peace,GSA/United States Institute of Peace,Washington,DC,mrich@usip.gov,changed_old,,2026-01-10 06:12:23+00:00,1768025543
usip.gov,Federal - Executive,,United States Institute of Peace,Washington,DC,mrich@usip.gov,changed_new,GSA/United States Institute of Peace,2026-01-10 06:12:23+00:00,1768025543
dfc.gov,Federal - Executive,United States International Development Finance Corporation,US International Development Finance Corporation,Washington,DC,ciso@dfc.gov,changed_old,,2026-01-10 06:12:23+00:00,1768025543
dfc.gov,Federal - Executive,,United States International Development Finance Corporation,Washington,DC,ciso@dfc.gov,changed_new,US International Development Finance Corporation,2026-01-10 06:12:23+00:00,1768025543
idfc.gov,Federal - Executive,United States International Development Finance Corporation,US International Development Finance Corporation,Washington,DC,ciso@dfc.gov,changed_old,,2026-01-10 06:12:23+00:00,1768025543
idfc.gov,Federal - Executive,,United States International Development Finance Corporation,Washington,DC,ciso@dfc.gov,changed_new,US International Development Finance Corporation,2026-01-10 06:12:23+00:00,1768025543
opic.gov,Federal - Executive,United States International Development Finance Corporation,US International Development Finance Corporation,Washington,DC,ciso@dfc.gov,changed_old,,2026-01-10 06:12:23+00:00,1768025543
opic.gov,Federal - Executive,,United States International Development Finance Corporation,Washington,DC,ciso@dfc.gov,changed_new,US International Development Finance Corporation,2026-01-10 06:12:23+00:00,1768025543
usdfc.gov,Federal - Executive,United States International Development Finance Corporation,US International Development Finance Corporation,washington,DC,ciso@dfc.gov,changed_old,,2026-01-10 06:12:23+00:00,1768025543
usdfc.gov,Federal - Executive,,United States International Development Finance Corporation,washington,DC,ciso@dfc.gov,changed_new,US International Development Finance Corporation,2026-01-10 06:12:23+00:00,1768025543
usidfc.gov,Federal - Executive,United States International Development Finance Corporation,US International Development Finance Corporation,Washington,DC,ciso@dfc.gov,changed_old,,2026-01-10 06:12:23+00:00,1768025543
usidfc.gov,Federal - Executive,,United States International Development Finance Corporation,Washington,DC,ciso@dfc.gov,changed_new,US International Development Finance Corporation,2026-01-10 06:12:23+00:00,1768025543
usitc.gov,Federal - Executive,United States International Trade Commission,OCIO,Washington,DC,vdp@usitc.gov,changed_old,,2026-01-10 06:12:23+00:00,1768025543
usitc.gov,Federal - Executive,,United States International Trade Commission,Washington,DC,vdp@usitc.gov,changed_new,OCIO,2026-01-10 06:12:23+00:00,1768025543
usitcoig.gov,Federal - Executive,United States International Trade Commission,USITC Office of Inspector General,Washington,DC,reports@usitc.gov,changed_old,,2026-01-10 06:12:23+00:00,1768025543
usitcoig.gov,Federal - Executive,,United States International Trade Commission,Washington,DC,reports@usitc.gov,changed_new,USITC Office of Inspector General,2026-01-10 06:12:23+00:00,1768025543
changeofaddress.gov,Federal - Executive,United States Postal Service,U.S. Postal Service,Washington,DC,(blank),changed_old,,2026-01-10 06:12:23+00:00,1768025543
changeofaddress.gov,Federal - Executive,,United States Postal Service,Washington,DC,(blank),changed_new,U.S. Postal Service,2026-01-10 06:12:23+00:00,1768025543
mail.gov,Federal - Executive,United States Postal Service,U.S. Postal Service,Raleigh,NC,(blank),changed_old,,2026-01-10 06:12:23+00:00,1768025543
mail.gov,Federal - Executive,,United States Postal Service,Raleigh,NC,(blank),changed_new,U.S. Postal Service,2026-01-10 06:12:23+00:00,1768025543
myusps.gov,Federal - Executive,United States Postal Service,U.S. Postal Service,Raleigh,NC,(blank),changed_old,,2026-01-10 06:12:23+00:00,1768025543
myusps.gov,Federal - Executive,,United States Postal Service,Raleigh,NC,(blank),changed_new,U.S. Postal Service,2026-01-10 06:12:23+00:00,1768025543
postoffice.gov,Federal - Executive,United States Postal Service,U.S. Postal Service,Raleigh,NC,(blank),changed_old,,2026-01-10 06:12:23+00:00,1768025543
postoffice.gov,Federal - Executive,,United States Postal Service,Raleigh,NC,(blank),changed_new,U.S. Postal Service,2026-01-10 06:12:23+00:00,1768025543
purchasing.gov,Federal - Executive,United States Postal Service,U.S. Postal Service,Raleigh,NC,(blank),changed_old,,2026-01-10 06:12:23+00:00,1768025543
purchasing.gov,Federal - Executive,,United States Postal Service,Raleigh,NC,(blank),changed_new,U.S. Postal Service,2026-01-10 06:12:23+00:00,1768025543
uspis.gov,Federal - Executive,United States Postal Service,U.S. Postal Service,Arlington,VA,(blank),changed_old,,2026-01-10 06:12:23+00:00,1768025543
uspis.gov,Federal - Executive,,United States Postal Service,Arlington,VA,(blank),changed_new,U.S. Postal Service,2026-01-10 06:12:23+00:00,1768025543
usps.gov,Federal - Executive,United States Postal Service,U.S. Postal Service,Raleigh,NC,(blank),changed_old,,2026-01-10 06:12:23+00:00,1768025543
usps.gov,Federal - Executive,,United States Postal Service,Raleigh,NC,(blank),changed_new,U.S. Postal Service,2026-01-10 06:12:23+00:00,1768025543
uspsinformeddelivery.gov,Federal - Executive,United States Postal Service,U.S. Postal Service,Raleigh,NC,(blank),changed_old,,2026-01-10 06:12:23+00:00,1768025543
uspsinformeddelivery.gov,Federal - Executive,,United States Postal Service,Raleigh,NC,(blank),changed_new,U.S. Postal Service,2026-01-10 06:12:23+00:00,1768025543
uspsinnovates.gov,Federal - Executive,United States Postal Service,U.S. Postal Service,Washington,DC,(blank),changed_old,,2026-01-10 06:12:23+00:00,1768025543
