Domain Name,Domain Type,Agency,Organization,City,State,Security Contact Email,modification,Organization Name,commit_datetime,commit_date
usprobation.gov,Federal - Judicial,U.S. Courts,,Washington,DC,(blank),changed_new,Administrative Office U.S. Courts,2024-01-30 22:46:26+00:00,1706654786
ussc.gov,Federal - Judicial,U.S. Courts,United States Sentencing Commission,"Washington, D",DC,(blank),changed_old,,2024-01-30 22:46:26+00:00,1706654786
ussc.gov,Federal - Judicial,U.S. Courts,,"Washington, D",DC,(blank),changed_new,United States Sentencing Commission,2024-01-30 22:46:26+00:00,1706654786
ustaxcourt.gov,Federal - Judicial,U.S. Courts,United States Tax Court,Washington,DC,Domain.Security@ustaxcourt.gov,changed_old,,2024-01-30 22:46:26+00:00,1706654786
ustaxcourt.gov,Federal - Judicial,U.S. Courts,,Washington,DC,Domain.Security@ustaxcourt.gov,changed_new,United States Tax Court,2024-01-30 22:46:26+00:00,1706654786
aoc.gov,Federal - Legislative,Architect of the Capitol,Architect of the Capitol,Washington,DC,DOMSEC@aoc.gov,changed_old,,2024-01-30 22:46:26+00:00,1706654786
aoc.gov,Federal - Legislative,Architect of the Capitol,,Washington,DC,DOMSEC@aoc.gov,changed_new,Architect of the Capitol,2024-01-30 22:46:26+00:00,1706654786
capitalgiftshop.gov,Federal - Legislative,Architect of the Capitol,Architect of the Capitol,Washington,DC,DOMSEC@aoc.gov,changed_old,,2024-01-30 22:46:26+00:00,1706654786
capitalgiftshop.gov,Federal - Legislative,Architect of the Capitol,,Washington,DC,DOMSEC@aoc.gov,changed_new,Architect of the Capitol,2024-01-30 22:46:26+00:00,1706654786
capital.gov,Federal - Legislative,Architect of the Capitol,Architect of the Capitol,Washington,DC,DOMSEC@aoc.gov,changed_old,,2024-01-30 22:46:26+00:00,1706654786
capital.gov,Federal - Legislative,Architect of the Capitol,,Washington,DC,DOMSEC@aoc.gov,changed_new,Architect of the Capitol,2024-01-30 22:46:26+00:00,1706654786
capitolgiftshop.gov,Federal - Legislative,Architect of the Capitol,Architect of the Capitol,Washington,DC,DOMSEC@aoc.gov,changed_old,,2024-01-30 22:46:26+00:00,1706654786
capitolgiftshop.gov,Federal - Legislative,Architect of the Capitol,,Washington,DC,DOMSEC@aoc.gov,changed_new,Architect of the Capitol,2024-01-30 22:46:26+00:00,1706654786
capitol.gov,Federal - Legislative,Architect of the Capitol,Architect of the Capitol,Washington,DC,DOMSEC@aoc.gov,changed_old,,2024-01-30 22:46:26+00:00,1706654786
capitol.gov,Federal - Legislative,Architect of the Capitol,,Washington,DC,DOMSEC@aoc.gov,changed_new,Architect of the Capitol,2024-01-30 22:46:26+00:00,1706654786
usbg.gov,Federal - Legislative,Architect of the Capitol,Architect of the Capitol,Washington,DC,DOMSEC@aoc.gov,changed_old,,2024-01-30 22:46:26+00:00,1706654786
usbg.gov,Federal - Legislative,Architect of the Capitol,,Washington,DC,DOMSEC@aoc.gov,changed_new,Architect of the Capitol,2024-01-30 22:46:26+00:00,1706654786
uscapitalgiftshop.gov,Federal - Legislative,Architect of the Capitol,Architect of the Capitol,Washington,DC,DOMSEC@aoc.gov,changed_old,,2024-01-30 22:46:26+00:00,1706654786
uscapitalgiftshop.gov,Federal - Legislative,Architect of the Capitol,,Washington,DC,DOMSEC@aoc.gov,changed_new,Architect of the Capitol,2024-01-30 22:46:26+00:00,1706654786
uscapital.gov,Federal - Legislative,Architect of the Capitol,Architect of the Capitol,Washington,DC,DOMSEC@aoc.gov,changed_old,,2024-01-30 22:46:26+00:00,1706654786
uscapital.gov,Federal - Legislative,Architect of the Capitol,,Washington,DC,DOMSEC@aoc.gov,changed_new,Architect of the Capitol,2024-01-30 22:46:26+00:00,1706654786
uscapitolgiftshop.gov,Federal - Legislative,Architect of the Capitol,Architect of the Capitol,Washington,DC,DOMSEC@aoc.gov,changed_old,,2024-01-30 22:46:26+00:00,1706654786
uscapitolgiftshop.gov,Federal - Legislative,Architect of the Capitol,,Washington,DC,DOMSEC@aoc.gov,changed_new,Architect of the Capitol,2024-01-30 22:46:26+00:00,1706654786
uscapitolgiftstore.gov,Federal - Legislative,Architect of the Capitol,Architect of the Capitol,Washington,DC,DOMSEC@aoc.gov,changed_old,,2024-01-30 22:46:26+00:00,1706654786
uscapitolgiftstore.gov,Federal - Legislative,Architect of the Capitol,,Washington,DC,DOMSEC@aoc.gov,changed_new,Architect of the Capitol,2024-01-30 22:46:26+00:00,1706654786
uscapitol.gov,Federal - Legislative,Architect of the Capitol,Architect of the Capitol,Washington,DC,DOMSEC@aoc.gov,changed_old,,2024-01-30 22:46:26+00:00,1706654786
uscapitol.gov,Federal - Legislative,Architect of the Capitol,,Washington,DC,DOMSEC@aoc.gov,changed_new,Architect of the Capitol,2024-01-30 22:46:26+00:00,1706654786
visitthecapital.gov,Federal - Legislative,Architect of the Capitol,Architect of the Capitol,Washington,DC,DOMSEC@aoc.gov,changed_old,,2024-01-30 22:46:26+00:00,1706654786
visitthecapital.gov,Federal - Legislative,Architect of the Capitol,,Washington,DC,DOMSEC@aoc.gov,changed_new,Architect of the Capitol,2024-01-30 22:46:26+00:00,1706654786
visitthecapitol.gov,Federal - Legislative,Architect of the Capitol,Architect of the Capitol,Washington,DC,DOMSEC@aoc.gov,changed_old,,2024-01-30 22:46:26+00:00,1706654786
visitthecapitol.gov,Federal - Legislative,Architect of the Capitol,,Washington,DC,DOMSEC@aoc.gov,changed_new,Architect of the Capitol,2024-01-30 22:46:26+00:00,1706654786
cbo.gov,Federal - Legislative,Congressional Budget Office,Congressional Budget Office,Washington,DC,jesus.salang@cbo.gov,changed_old,,2024-01-30 22:46:26+00:00,1706654786
cbo.gov,Federal - Legislative,Congressional Budget Office,,Washington,DC,jesus.salang@cbo.gov,changed_new,Congressional Budget Office,2024-01-30 22:46:26+00:00,1706654786
cbonews.gov,Federal - Legislative,Congressional Budget Office,Congressional Budget Office,Washington,DC,jesus.salang@cbo.gov,changed_old,,2024-01-30 22:46:26+00:00,1706654786
cbonews.gov,Federal - Legislative,Congressional Budget Office,,Washington,DC,jesus.salang@cbo.gov,changed_new,Congressional Budget Office,2024-01-30 22:46:26+00:00,1706654786
solarium.gov,Federal - Legislative,Cyberspace Solarium Commission,Cyberspace Solarium Commission,Arlington,VA,(blank),changed_old,,2024-01-30 22:46:26+00:00,1706654786
solarium.gov,Federal - Legislative,Cyberspace Solarium Commission,,Arlington,VA,(blank),changed_new,Cyberspace Solarium Commission,2024-01-30 22:46:26+00:00,1706654786
eseclab.gov,Federal - Legislative,Government Accountability Office,Government Accountability Office,Washington,DC,soc@gao.gov,changed_old,,2024-01-30 22:46:26+00:00,1706654786
eseclab.gov,Federal - Legislative,Government Accountability Office,,Washington,DC,soc@gao.gov,changed_new,Government Accountability Office,2024-01-30 22:46:26+00:00,1706654786
fasab.gov,Federal - Legislative,Government Accountability Office,FASAB,Washington,DC,(blank),changed_old,,2024-01-30 22:46:26+00:00,1706654786
fasab.gov,Federal - Legislative,Government Accountability Office,,Washington,DC,(blank),changed_new,FASAB,2024-01-30 22:46:26+00:00,1706654786
gao.gov,Federal - Legislative,Government Accountability Office,Government Accountability Office,Washington,DC,(blank),changed_old,,2024-01-30 22:46:26+00:00,1706654786
gao.gov,Federal - Legislative,Government Accountability Office,,Washington,DC,(blank),changed_new,Government Accountability Office,2024-01-30 22:46:26+00:00,1706654786
gaoinnovation.gov,Federal - Legislative,Government Accountability Office,Government Accountability Office,Washington,DC,(blank),changed_old,,2024-01-30 22:46:26+00:00,1706654786
gaoinnovation.gov,Federal - Legislative,Government Accountability Office,,Washington,DC,(blank),changed_new,Government Accountability Office,2024-01-30 22:46:26+00:00,1706654786
gaoinnovationlab.gov,Federal - Legislative,Government Accountability Office,Government Accountability Office,Washington,DC,(blank),changed_old,,2024-01-30 22:46:26+00:00,1706654786
gaoinnovationlab.gov,Federal - Legislative,Government Accountability Office,,Washington,DC,(blank),changed_new,Government Accountability Office,2024-01-30 22:46:26+00:00,1706654786
gaoinnovations.gov,Federal - Legislative,Government Accountability Office,Government Accountability Office,Washington,DC,(blank),changed_old,,2024-01-30 22:46:26+00:00,1706654786
gaoinnovations.gov,Federal - Legislative,Government Accountability Office,,Washington,DC,(blank),changed_new,Government Accountability Office,2024-01-30 22:46:26+00:00,1706654786
gaonet.gov,Federal - Legislative,Government Accountability Office,Government Accountability Office,Washington,DC,(blank),changed_old,,2024-01-30 22:46:26+00:00,1706654786
gaonet.gov,Federal - Legislative,Government Accountability Office,,Washington,DC,(blank),changed_new,Government Accountability Office,2024-01-30 22:46:26+00:00,1706654786
congressionaldirectory.gov,Federal - Legislative,Government Publishing Office,Government Publishing Office,Washington,DC,(blank),changed_old,,2024-01-30 22:46:26+00:00,1706654786
congressionaldirectory.gov,Federal - Legislative,Government Publishing Office,,Washington,DC,(blank),changed_new,Government Publishing Office,2024-01-30 22:46:26+00:00,1706654786
congressionalrecord.gov,Federal - Legislative,Government Publishing Office,Government Publishing Office,Washington,DC,(blank),changed_old,,2024-01-30 22:46:26+00:00,1706654786
congressionalrecord.gov,Federal - Legislative,Government Publishing Office,,Washington,DC,(blank),changed_new,Government Publishing Office,2024-01-30 22:46:26+00:00,1706654786
ecfr.gov,Federal - Legislative,Government Publishing Office,Government Publishing Office,Washington,DC,(blank),changed_old,,2024-01-30 22:46:26+00:00,1706654786
ecfr.gov,Federal - Legislative,Government Publishing Office,,Washington,DC,(blank),changed_new,Government Publishing Office,2024-01-30 22:46:26+00:00,1706654786
fdlp.gov,Federal - Legislative,Government Publishing Office,Government Publishing Office,Washington,DC,ssl@gpo.gov,changed_old,,2024-01-30 22:46:26+00:00,1706654786
fdlp.gov,Federal - Legislative,Government Publishing Office,,Washington,DC,ssl@gpo.gov,changed_new,Government Publishing Office,2024-01-30 22:46:26+00:00,1706654786
fdsys.gov,Federal - Legislative,Government Publishing Office,Government Publishing Office,Washington,DC,(blank),changed_old,,2024-01-30 22:46:26+00:00,1706654786
fdsys.gov,Federal - Legislative,Government Publishing Office,,Washington,DC,(blank),changed_new,Government Publishing Office,2024-01-30 22:46:26+00:00,1706654786
federalregister.gov,Federal - Legislative,Government Publishing Office,Government Publishing Office,Washington,DC,(blank),changed_old,,2024-01-30 22:46:26+00:00,1706654786
federalregister.gov,Federal - Legislative,Government Publishing Office,,Washington,DC,(blank),changed_new,Government Publishing Office,2024-01-30 22:46:26+00:00,1706654786
fedreg.gov,Federal - Legislative,Government Publishing Office,Government Publishing Office,Washington,DC,(blank),changed_old,,2024-01-30 22:46:26+00:00,1706654786
fedreg.gov,Federal - Legislative,Government Publishing Office,,Washington,DC,(blank),changed_new,Government Publishing Office,2024-01-30 22:46:26+00:00,1706654786
govinfo.gov,Federal - Legislative,Government Publishing Office,Government Publishing Office,Washington,DC,(blank),changed_old,,2024-01-30 22:46:26+00:00,1706654786
govinfo.gov,Federal - Legislative,Government Publishing Office,,Washington,DC,(blank),changed_new,Government Publishing Office,2024-01-30 22:46:26+00:00,1706654786
gpodev.gov,Federal - Legislative,Government Publishing Office,Government Publishing Office,Washington,DC,noc@gpo.gov,changed_old,,2024-01-30 22:46:26+00:00,1706654786
gpodev.gov,Federal - Legislative,Government Publishing Office,,Washington,DC,noc@gpo.gov,changed_new,Government Publishing Office,2024-01-30 22:46:26+00:00,1706654786
gpo.gov,Federal - Legislative,Government Publishing Office,Government Publishing Office,Washington,DC,(blank),changed_old,,2024-01-30 22:46:26+00:00,1706654786
gpo.gov,Federal - Legislative,Government Publishing Office,,Washington,DC,(blank),changed_new,Government Publishing Office,2024-01-30 22:46:26+00:00,1706654786
housecalendar.gov,Federal - Legislative,Government Publishing Office,Government Publishing Office,Washington,DC,(blank),changed_old,,2024-01-30 22:46:26+00:00,1706654786
housecalendar.gov,Federal - Legislative,Government Publishing Office,,Washington,DC,(blank),changed_new,Government Publishing Office,2024-01-30 22:46:26+00:00,1706654786
ofr.gov,Federal - Legislative,Government Publishing Office,Government Publishing Office,Washington,DC,(blank),changed_old,,2024-01-30 22:46:26+00:00,1706654786
ofr.gov,Federal - Legislative,Government Publishing Office,,Washington,DC,(blank),changed_new,Government Publishing Office,2024-01-30 22:46:26+00:00,1706654786
presidentialdocuments.gov,Federal - Legislative,Government Publishing Office,Government Publishing Office,Washington,DC,(blank),changed_old,,2024-01-30 22:46:26+00:00,1706654786
presidentialdocuments.gov,Federal - Legislative,Government Publishing Office,,Washington,DC,(blank),changed_new,Government Publishing Office,2024-01-30 22:46:26+00:00,1706654786
senatecalendar.gov,Federal - Legislative,Government Publishing Office,Government Publishing Office,Washington,DC,(blank),changed_old,,2024-01-30 22:46:26+00:00,1706654786
senatecalendar.gov,Federal - Legislative,Government Publishing Office,,Washington,DC,(blank),changed_new,Government Publishing Office,2024-01-30 22:46:26+00:00,1706654786
uscode.gov,Federal - Legislative,Government Publishing Office,Government Publishing Office,Washington,DC,(blank),changed_old,,2024-01-30 22:46:26+00:00,1706654786
uscode.gov,Federal - Legislative,Government Publishing Office,,Washington,DC,(blank),changed_new,Government Publishing Office,2024-01-30 22:46:26+00:00,1706654786
usgovernmentmanual.gov,Federal - Legislative,Government Publishing Office,Office of Federal Register (NF),College Park,MD,(blank),changed_old,,2024-01-30 22:46:26+00:00,1706654786
usgovernmentmanual.gov,Federal - Legislative,Government Publishing Office,,College Park,MD,(blank),changed_new,Office of Federal Register (NF),2024-01-30 22:46:26+00:00,1706654786
africanamericanhistorymonth.gov,Federal - Legislative,Library of Congress,Library of Congress,Washington,DC,security@loc.gov,changed_old,,2024-01-30 22:46:26+00:00,1706654786
africanamericanhistorymonth.gov,Federal - Legislative,Library of Congress,,Washington,DC,security@loc.gov,changed_new,Library of Congress,2024-01-30 22:46:26+00:00,1706654786
americanmemory.gov,Federal - Legislative,Library of Congress,Library of Congress,Washington,DC,security@loc.gov,changed_old,,2024-01-30 22:46:26+00:00,1706654786
americanmemory.gov,Federal - Legislative,Library of Congress,,Washington,DC,security@loc.gov,changed_new,Library of Congress,2024-01-30 22:46:26+00:00,1706654786
americaslibrary.gov,Federal - Legislative,Library of Congress,Library of Congress,Washington,DC,security@loc.gov,changed_old,,2024-01-30 22:46:26+00:00,1706654786
americaslibrary.gov,Federal - Legislative,Library of Congress,,Washington,DC,security@loc.gov,changed_new,Library of Congress,2024-01-30 22:46:26+00:00,1706654786
asianpacificheritage.gov,Federal - Legislative,Library of Congress,Library of Congress,Washington,DC,security@loc.gov,changed_old,,2024-01-30 22:46:26+00:00,1706654786
asianpacificheritage.gov,Federal - Legislative,Library of Congress,,Washington,DC,security@loc.gov,changed_new,Library of Congress,2024-01-30 22:46:26+00:00,1706654786
blackhistorymonth.gov,Federal - Legislative,Library of Congress,Library of Congress,Washington,DC,security@loc.gov,changed_old,,2024-01-30 22:46:26+00:00,1706654786
blackhistorymonth.gov,Federal - Legislative,Library of Congress,,Washington,DC,security@loc.gov,changed_new,Library of Congress,2024-01-30 22:46:26+00:00,1706654786
ccb.gov,Federal - Legislative,Library of Congress,Library of Congress,Washington,DC,security@loc.gov,changed_old,,2024-01-30 22:46:26+00:00,1706654786
ccb.gov,Federal - Legislative,Library of Congress,,Washington,DC,security@loc.gov,changed_new,Library of Congress,2024-01-30 22:46:26+00:00,1706654786
congress.gov,Federal - Legislative,Library of Congress,Library of Congress,Washington,DC,security@loc.gov,changed_old,,2024-01-30 22:46:26+00:00,1706654786
congress.gov,Federal - Legislative,Library of Congress,,Washington,DC,security@loc.gov,changed_new,Library of Congress,2024-01-30 22:46:26+00:00,1706654786
copyrightclaimsboard.gov,Federal - Legislative,Library of Congress,Library of Congress,Washington,DC,security@loc.gov,changed_old,,2024-01-30 22:46:26+00:00,1706654786
copyrightclaimsboard.gov,Federal - Legislative,Library of Congress,,Washington,DC,security@loc.gov,changed_new,Library of Congress,2024-01-30 22:46:26+00:00,1706654786
copyright.gov,Federal - Legislative,Library of Congress,Library of Congress,Washington,DC,security@loc.gov,changed_old,,2024-01-30 22:46:26+00:00,1706654786
copyright.gov,Federal - Legislative,Library of Congress,,Washington,DC,security@loc.gov,changed_new,Library of Congress,2024-01-30 22:46:26+00:00,1706654786
crb.gov,Federal - Legislative,Library of Congress,Copyright Royalty Board,Washington,DC,security@loc.gov,changed_old,,2024-01-30 22:46:26+00:00,1706654786
crb.gov,Federal - Legislative,Library of Congress,,Washington,DC,security@loc.gov,changed_new,Copyright Royalty Board,2024-01-30 22:46:26+00:00,1706654786
crs.gov,Federal - Legislative,Library of Congress,Congressional Research Service,Washington,DC,security@loc.gov,changed_old,,2024-01-30 22:46:26+00:00,1706654786
