Domain Name,Domain Type,Agency,Organization,City,State,Security Contact Email,modification,commit_datetime,commit_date
ONDCP.GOV,Federal - Executive,Executive Office of the President,Office of National Drug Control Policy,Washington,DC,dl.eop.cloudadmin@eop.gov,deleted,2024-01-30 12:19:24-05:00,1706635164
ONEAFTAC.GOV,Federal - Executive,Department of Defense,Air Force Technical Applications Center,Patrick SFB,FL,dco@aftac.gov,deleted,2024-01-30 12:19:24-05:00,1706635164
ONGUARDONLINE.GOV,Federal - Executive,Federal Trade Commission,Division of Consumer & Business Education (DCBE),Washington,DC,security@ftc.gov,deleted,2024-01-30 12:19:24-05:00,1706635164
ONHIR.GOV,Federal - Executive,Department of the Interior,Office of Navajo and Hopi Indian Relocation,Flagstaff,AZ,support@flagstaffit.com,deleted,2024-01-30 12:19:24-05:00,1706635164
ONRR.GOV,Federal - Executive,Department of the Interior,Minerals Management Service,Herndon,VA,bseecirc@bsee.gov,deleted,2024-01-30 12:19:24-05:00,1706635164
OPENSOURCE.GOV,Federal - Executive,Central Intelligence Agency,DNI Open Source Center,Washington,DC,(blank),deleted,2024-01-30 12:19:24-05:00,1706635164
OPENWORLD.GOV,Federal - Legislative,Open World Leadership Center,The Open World Leadership Center,Washington,DC,Richard.Martins@mail.house.gov,deleted,2024-01-30 12:19:24-05:00,1706635164
OPIC.GOV,Federal - Executive,United States International Development Finance Corporation,US International Development Finance Corporation,Washington,DC,ciso@dfc.gov,deleted,2024-01-30 12:19:24-05:00,1706635164
OPIOIDS.GOV,Federal - Executive,Department of Health and Human Services,Office of the Secretary,Washington,DC,responsibledisclosure@hhs.gov,deleted,2024-01-30 12:19:24-05:00,1706635164
OPM.GOV,Federal - Executive,Office of Personnel Management,Office Of Personnel Management,Macon,GA,dana.dulaney@opm.gov,deleted,2024-01-30 12:19:24-05:00,1706635164
OPPORTUNITYZONES.GOV,Federal - Executive,Department of Housing and Urban Development,Department of Housing and Urban Development,Washington,DC,vdp@hud.gov,deleted,2024-01-30 12:19:24-05:00,1706635164
ORAU.GOV,Federal - Executive,Department of Energy,ORAU,Oak Ridge,TN,CIRC@JC3.DOE.GOV,deleted,2024-01-30 12:19:24-05:00,1706635164
ORGANDONOR.GOV,Federal - Executive,Department of Health and Human Services,Health Resources and Services Administration,Rockville,MD,responsibledisclosure@hhs.gov,deleted,2024-01-30 12:19:24-05:00,1706635164
ORNL.GOV,Federal - Executive,Department of Energy,Oak Ridge National Laboratory,Oak Ridge,TN,security@ornl.gov,deleted,2024-01-30 12:19:24-05:00,1706635164
OSAC.GOV,Federal - Executive,Department of State,Bureau of Diplomatic Security (DS),Washington,DC,VDPSubmission@state.gov,deleted,2024-01-30 12:19:24-05:00,1706635164
OSC.GOV,Federal - Executive,U.S. Office of Special Counsel,U.S. Office of Special Counsel,Washington,DC,vhall@osc.gov,deleted,2024-01-30 12:19:24-05:00,1706635164
OSCNET.GOV,Federal - Executive,U.S. Office of Special Counsel,U.S. Office of Special Counsel,Washington,DC,vhall@osc.gov,deleted,2024-01-30 12:19:24-05:00,1706635164
OSDE.GOV,Federal - Executive,Central Intelligence Agency,CIA\GCS OSEG,Reston,VA,(blank),deleted,2024-01-30 12:19:24-05:00,1706635164
OSDLS.GOV,Federal - Executive,gov Administration,.gov Administration,Washington,DC,(blank),deleted,2024-01-30 12:19:24-05:00,1706635164
OSHA.GOV,Federal - Executive,Department of Labor,Office of the Chief Information Officer,Washington,DC,m-DOLCSIRC@dol.gov,deleted,2024-01-30 12:19:24-05:00,1706635164
OSHRC.GOV,Federal - Executive,Occupational Safety & Health Review Commission,Occupational Safety & Health Review Commission,Washington,DC,support@oshrc.gov,deleted,2024-01-30 12:19:24-05:00,1706635164
OSIS.GOV,Federal - Executive,Director of National Intelligence,Office of Director of National Intelligence - CIO (ICES),Fort Meade,MD,(blank),deleted,2024-01-30 12:19:24-05:00,1706635164
OSM.GOV,Federal - Executive,Department of the Interior,Office of Surface Mining,Washington,DC,OSM-Cyber-Security@osmre.gov,deleted,2024-01-30 12:19:24-05:00,1706635164
OSMRE.GOV,Federal - Executive,Department of the Interior,Office of Surface Mining,Washington,DC,OSM-Cyber-Security@osmre.gov,deleted,2024-01-30 12:19:24-05:00,1706635164
OSTI.GOV,Federal - Executive,Department of Energy,OSTI,Oak Ridge,TN,security@osti.gov,deleted,2024-01-30 12:19:24-05:00,1706635164
OSTP.GOV,Federal - Executive,Executive Office of the President,Office of Science and Technology Policy - White House,Washington,DC,dl.eop.cloudadmin@eop.gov,deleted,2024-01-30 12:19:24-05:00,1706635164
OTS.GOV,Federal - Executive,Department of the Treasury,Comptroller of the Currency,McLean,VA,domainsecurity@treasury.gov,deleted,2024-01-30 12:19:24-05:00,1706635164
OURDOCUMENTS.GOV,Federal - Executive,National Archives and Records Administration,National Archives and Records Administration,College Park,MD,security-vdp@nara.gov,deleted,2024-01-30 12:19:24-05:00,1706635164
OVC.GOV,Federal - Executive,Department of Justice,Office of Justice Programs,Potomac,DC,Responsible_Disclosure@usdoj.gov,deleted,2024-01-30 12:19:24-05:00,1706635164
OVCTTAC.GOV,Federal - Executive,Department of Justice,Office of Justice Programs,Washington,DC,Responsible_Disclosure@usdoj.gov,deleted,2024-01-30 12:19:24-05:00,1706635164
OVERSIGHT.GOV,Federal - Executive,Council of Inspectors General on Integrity and Efficiency,Council of the Inspectors General on Integrity and Efficiency,Washington,DC,security@cigie.gov,deleted,2024-01-30 12:19:24-05:00,1706635164
OWC.GOV,Federal - Executive,gov Administration,.gov Administration,Arlington,VA,(blank),deleted,2024-01-30 12:19:24-05:00,1706635164
PAC.GOV,Federal - Executive,Office of Personnel Management,Performance Accountability Council,Washington,DC,kevin.crews@opm.gov,deleted,2024-01-30 12:19:24-05:00,1706635164
PACER.GOV,Federal - Judicial,U.S. Courts,Administrative Office U.S. Courts,Washington,DC,(blank),deleted,2024-01-30 12:19:24-05:00,1706635164
PANDEMICFLU.GOV,Federal - Executive,Department of Health and Human Services,Centers for Disease Control and Prevention,Atlanta,GA,responsibledisclosure@hhs.gov,deleted,2024-01-30 12:19:24-05:00,1706635164
PANDEMICOVERSIGHT.GOV,Federal - Executive,Council of Inspectors General on Integrity and Efficiency,Council of the Inspectors General on Integrity and Efficiency,Washington,DC,security@cigie.gov,deleted,2024-01-30 12:19:24-05:00,1706635164
PAPAHANAUMOKUAKEA.GOV,Federal - Executive,Department of Commerce,National Oceanic and Atmospheric Administration,Silver Spring,MD,james.cooperman@noaa.gov,deleted,2024-01-30 12:19:24-05:00,1706635164
PATRIOTBONDS.GOV,Federal - Executive,Department of the Treasury,Bureau of the Public Debt,Parkersburg,WV,domainsecurity@treasury.gov,deleted,2024-01-30 12:19:24-05:00,1706635164
PAY.GOV,Federal - Executive,Department of the Treasury,Department of the Treasury - FMS,Washington,DC,domainsecurity@treasury.gov,deleted,2024-01-30 12:19:24-05:00,1706635164
PAYMENTACCURACY.GOV,Federal - Executive,General Services Administration,General Services Administration,Washington,DC,gsa-vulnerability-reports@gsa.gov,deleted,2024-01-30 12:19:24-05:00,1706635164
PBGC.GOV,Federal - Executive,Pension Benefit Guaranty Corporation,Office of Information Technology,Washington,DC,INFO-USCERT@pbgc.gov,deleted,2024-01-30 12:19:24-05:00,1706635164
PBRB.GOV,Federal - Executive,Public Buildings Reform Board,General Services Administration,Washington,DC,gsa-ir@gsa.gov,deleted,2024-01-30 12:19:24-05:00,1706635164
PCAH.GOV,Federal - Executive,Institute of Museum and Library Services,Institute of Museum and Library Services,Washington,DC,cybersec@imls.gov,deleted,2024-01-30 12:19:24-05:00,1706635164
PCAST.GOV,Federal - Executive,Department of Energy,Department of Energy,Washington,DC,CIRC@JC3.DOE.GOV,deleted,2024-01-30 12:19:24-05:00,1706635164
PCI.GOV,Federal - Executive,Executive Office of the President,Presidential Community of Interest,Washington,DC,(blank),deleted,2024-01-30 12:19:24-05:00,1706635164
PCLOB.GOV,Federal - Executive,Privacy and Civil Liberties Oversight Board,Privacy & Civil Liberties Oversight Board,Washington,DC,soc@pclob.gov,deleted,2024-01-30 12:19:24-05:00,1706635164
PCSCOTUS.GOV,Federal - Executive,General Services Administration,General Services Administration,Washington,DC,gsa-vulnerability-reports@gsa.gov,deleted,2024-01-30 12:19:24-05:00,1706635164
PEACECORPS.GOV,Federal - Executive,U.S. Peace Corps,Peace Corps,Washington,DC,SOC2@peacecorps.gov,deleted,2024-01-30 12:19:24-05:00,1706635164
PEACECORPSOIG.GOV,Federal - Executive,U.S. Peace Corps,Office of Inspector General,Washington,DC,SOC2@PeaceCorps.Gov,deleted,2024-01-30 12:19:24-05:00,1706635164
PEPFAR.GOV,Federal - Executive,Department of State,Bureau of Global Public Affairs (GPA),Washington,DC,VDPSubmission@state.gov,deleted,2024-01-30 12:19:24-05:00,1706635164
PERFORMANCE.GOV,Federal - Executive,General Services Administration,"GSA,FAS,Technology Transformation Service",Washington,DC,gsa-vulnerability-reports@gsa.gov,deleted,2024-01-30 12:19:24-05:00,1706635164
PERMITTING.GOV,Federal - Executive,Federal Permitting Improvement Steering Council,Federal Permitting Improvement Steering Council,Washington,DC,gsa-vulnerability-reports@gsa.gov,deleted,2024-01-30 12:19:24-05:00,1706635164
PERSUADER-REPORTS.GOV,Federal - Executive,Department of Labor,Office of the Chief Information Officer,Washington,DC,moritz.russell@dol.gov,deleted,2024-01-30 12:19:24-05:00,1706635164
PHE.GOV,Federal - Executive,Department of Health and Human Services,"Assistant Secretary for Preparedness and Response, Office of the Secretary",Washington,DC,responsibledisclosure@hhs.gov,deleted,2024-01-30 12:19:24-05:00,1706635164
PIC.GOV,Federal - Executive,General Services Administration,"GSA, IC, OGP Web Portfolio",Washington,DC,gsa-vulnerability-reports@gsa.gov,deleted,2024-01-30 12:19:24-05:00,1706635164
PIEDRASBLANCAS.GOV,Federal - Executive,Department of the Interior,Piedras Blancas Light Station,Sacramento,CA,blm_it_security@blm.gov,deleted,2024-01-30 12:19:24-05:00,1706635164
PIF.GOV,Federal - Executive,General Services Administration,"GSA,FAS,Technology Transformation Service",Washington,DC,gsa-vulnerability-reports@gsa.gov,deleted,2024-01-30 12:19:24-05:00,1706635164
PITC.GOV,Federal - Executive,Executive Office of the President,Executive Office of the President,Washington,DC,(blank),deleted,2024-01-30 12:19:24-05:00,1706635164
PITCTESTDOMAIN.GOV,Federal - Executive,Executive Office of the President,Executive Office of the President,Washington,DC,Russell.A.Barnes@oa.eop.gov,deleted,2024-01-30 12:19:24-05:00,1706635164
PKI-LAB.GOV,Federal - Executive,General Services Administration,"GSA, FAS, FPKI",Washington,DC,gsa-vulnerability-reports@gsa.gov,deleted,2024-01-30 12:19:24-05:00,1706635164
PKI.GOV,Federal - Executive,General Services Administration,"GSA, FAS, FPKI",Washington,DC,gsa-vulnerability-reports@gsa.gov,deleted,2024-01-30 12:19:24-05:00,1706635164
PLAINLANGUAGE.GOV,Federal - Executive,General Services Administration,"GSA,FAS,Technology Transformation Service",Washington,DC,gsa-vulnerability-reports@gsa.gov,deleted,2024-01-30 12:19:24-05:00,1706635164
PMF.GOV,Federal - Executive,Office of Personnel Management,Presidential Management Fellows,Washington,DC,dana.dulaney@opm.gov,deleted,2024-01-30 12:19:24-05:00,1706635164
PMI.GOV,Federal - Executive,U.S. Agency for International Development,Bureau for Global Health,Washington,DC,VDP@USAID.GOV,deleted,2024-01-30 12:19:24-05:00,1706635164
PNL.GOV,Federal - Executive,Department of Energy,Pacific Northwest National Laboratory,Richland,WA,CIRC@JC3.DOE.GOV,deleted,2024-01-30 12:19:24-05:00,1706635164
PNNL.GOV,Federal - Executive,Department of Energy,Pacific Northwest National Laboratory,Richland,WA,CIRC@JC3.DOE.GOV,deleted,2024-01-30 12:19:24-05:00,1706635164
POOLSAFELY.GOV,Federal - Executive,Consumer Product Safety Commission,Consumer Product Safety Commission,Bethesda,MD,csirt@cpsc.gov,deleted,2024-01-30 12:19:24-05:00,1706635164
POOLSAFETY.GOV,Federal - Executive,Consumer Product Safety Commission,Consumer Product Safety Commission,Bethesda,MD,csirt@cpsc.gov,deleted,2024-01-30 12:19:24-05:00,1706635164
POSTOFFICE.GOV,Federal - Executive,United States Postal Service,U.S. Postal Service,Raleigh,NC,(blank),deleted,2024-01-30 12:19:24-05:00,1706635164
POWER2PREVENT.GOV,Federal - Executive,Department of Homeland Security,Headquarters,Washington,DC,is2osecurity@hq.dhs.gov,deleted,2024-01-30 12:19:24-05:00,1706635164
PPDCECC.GOV,Federal - Legislative,The Legislative Branch,Congressional-Executive Commission on China,Washington,DC,(blank),deleted,2024-01-30 12:19:24-05:00,1706635164
PPMS.GOV,Federal - Executive,General Services Administration,General Services Administration,Washington,DC,gsa-vulnerability-reports@gsa.gov,deleted,2024-01-30 12:19:24-05:00,1706635164
PPPL.GOV,Federal - Executive,Department of Energy,Princeton Plasma Physics Lab,Princeton,NJ,security@pppl.gov,deleted,2024-01-30 12:19:24-05:00,1706635164
PPPO.GOV,Federal - Executive,Department of Energy,Portsmouth/Paducah Project Office,Lexington,KY,csnotifications@pppo.gov,deleted,2024-01-30 12:19:24-05:00,1706635164
PR100.GOV,Federal - Executive,Department of Energy,"US Department of Energy, Office of the CIO",Washington,DC,CIRC@JC3.DOE.GOV,deleted,2024-01-30 12:19:24-05:00,1706635164
PRC.GOV,Federal - Executive,Postal Regulatory Commission,Postal Regulatory Commission,Washington,DC,itsecure@prc.gov,deleted,2024-01-30 12:19:24-05:00,1706635164
PREPRODFAN.GOV,Federal - Executive,Department of State,Bureau of Information Resources Management (IRM),Washington,DC,VDPSubmission@state.gov,deleted,2024-01-30 12:19:24-05:00,1706635164
PRESERVEAMERICA.GOV,Federal - Executive,Advisory Council on Historic Preservation,Advisory Council on Historic Preservation,Washington,DC,domainsecurity@achp.gov,deleted,2024-01-30 12:19:24-05:00,1706635164
PRESIDENTIALDOCUMENTS.GOV,Federal - Legislative,Government Publishing Office,Government Publishing Office,Washington,DC,(blank),deleted,2024-01-30 12:19:24-05:00,1706635164
PRESIDENTIALINNOVATIONFELLOWS.GOV,Federal - Executive,General Services Administration,"GSA,FAS,Technology Transformation Service",Washington,DC,gsa-vulnerability-reports@gsa.gov,deleted,2024-01-30 12:19:24-05:00,1706635164
PRESIDENTIALSERVICEAWARDS.GOV,Federal - Executive,Corporation for National & Community Service,AmeriCorps,Washington,DC,Unsafe@cns.gov,deleted,2024-01-30 12:19:24-05:00,1706635164
PRESIDIO.GOV,Federal - Executive,Presidio Trust,Presidio Trust,San Francisco,CA,securitycontact@presidiotrust.gov,deleted,2024-01-30 12:19:24-05:00,1706635164
PRESIDIOCOMMERCIAL.GOV,Federal - Executive,Presidio Trust,Presidio Trust,San Francisco,CA,securitycontact@presidiotrust.gov,deleted,2024-01-30 12:19:24-05:00,1706635164
PRESIDIOTRUST.GOV,Federal - Executive,Presidio Trust,Presidio Trust,San Francisco,CA,securitycontact@presidiotrust.gov,deleted,2024-01-30 12:19:24-05:00,1706635164
PRESIDIOTUNNELTOPS.GOV,Federal - Executive,Presidio Trust,Presidio Trust,San Francisco,CA,securitycontact@presidiotrust.gov,deleted,2024-01-30 12:19:24-05:00,1706635164
PRETRIALSERVICES.GOV,Federal - Executive,Court Services and Offender Supervision,Pretrial Services Agency for the District of Columbia,Washington,DC,PSAITSecurity@PSA.gov,deleted,2024-01-30 12:19:24-05:00,1706635164
PREVENTIONRESOURCEFINDER.GOV,Federal - Executive,Department of Homeland Security,Headquarters,Washington,DC,IS2Osecurity@hq.dhs.gov,deleted,2024-01-30 12:19:24-05:00,1706635164
PRIVACYSHIELD.GOV,Federal - Executive,Department of Commerce,International Trade Administration,Washington,DC,OpSec@trade.gov,deleted,2024-01-30 12:19:24-05:00,1706635164
PROJECTSAFECHILDHOOD.GOV,Federal - Executive,Department of Justice,Office of the Chief Information Officer,Washington,DC,Responsible_Disclosure@usdoj.gov,deleted,2024-01-30 12:19:24-05:00,1706635164
PROJECTSAFENEIGHBORHOODS.GOV,Federal - Executive,Department of Justice,Office of the Chief Information Officer,Washington,DC,Responsible_Disclosure@usdoj.gov,deleted,2024-01-30 12:19:24-05:00,1706635164
PROSPERAFRICA.GOV,Federal - Executive,U.S. Agency for International Development,U.S. Agency for International Development,Washington,DC,vdp@usaid.gov,deleted,2024-01-30 12:19:24-05:00,1706635164
PROTECCIONDELCONSUMIDOR.GOV,Federal - Executive,Federal Trade Commission,Division of Consumer & Business Education (DCBE),Washington,DC,security@ftc.gov,deleted,2024-01-30 12:19:24-05:00,1706635164
PROTECTYOURMOVE.GOV,Federal - Executive,Department of Transportation,Federal Motor Carrier Safety Administration,Washington,DC,DOT-Cyber-Reporting@dot.gov,deleted,2024-01-30 12:19:24-05:00,1706635164
PSA.GOV,Federal - Executive,Court Services and Offender Supervision,Court Services and Offender Supervision Agency,Washington,DC,PSAITSecurity@PSA.gov,deleted,2024-01-30 12:19:24-05:00,1706635164
PSC.GOV,Federal - Executive,Department of Health and Human Services,"Program Support Center, Office of the Secretary",Rockville,MD,responsibledisclosure@hhs.gov,deleted,2024-01-30 12:19:24-05:00,1706635164
PSCR.GOV,Federal - Executive,Department of Commerce,National Institute of Standards and Technology,Gaithersburg,MD,siirt@nist.gov,deleted,2024-01-30 12:19:24-05:00,1706635164
